ticker,sector,year,revenue_m,rev_growth_pct,gross_profit_m,gross_margin_pct,operating_income_m,net_income_m,eps_diluted,operating_cf_m,free_cash_flow_m,capex_m,total_debt_m,stockholders_equity_m,debt_equity,roe_pct,market_cap_m,pe_ratio,dividend_yield_pct
AIZ,Other,2025,12814.3,,,,,872.7,16.93,1833.9,1598.4,235.5,,5871.6,,14.8631,,,
AIZ,Other,2026,,,,,,,,,,,,,,,,,0.0425
AJG,Other,2011,1729.3,,,,,128.6,1.28,211.5,188.0,23.5,27.4,738.5,0.037,0.1741,2634.19,19.0,0.6518
AJG,Other,2012,1864.2,0.078,,,,174.1,1.66,229.5,204.4,25.1,42.4,892.9,0.047,0.195,3029.9,15.9,0.6178
AJG,Other,2013,2134.7,0.1451,,,,144.1,1.28,284.0,238.1,45.9,165.5,1106.7,0.15,0.1302,4608.73,28.7,0.4578
AJG,Other,2014,2520.3,0.1806,,,,195.0,1.59,,,51.0,676.6,1243.6,0.544,0.1568,5072.48,23.9,0.4551
AJG,Other,2015,3179.6,0.2616,,,,268.6,2.06,,,93.6,202.8,3229.4,0.063,0.0832,5610.58,16.5,0.521
AJG,Other,2016,4626.5,0.4551,,,,303.4,1.97,,,81.5,271.9,3638.3,0.075,0.0834,7972.49,22.9,0.4047
AJG,Other,2017,5392.4,0.1655,,,,356.8,2.06,,,,597.7,3596.6,0.166,0.0992,10047.73,27.4,0.3322
AJG,Other,2018,1646.4,-0.6947,,,,396.8,2.22,649.6,649.6,,309.9,4235.6,0.073,0.0936999999999999,12091.36,30.1,0.2946
AJG,Other,2019,1837.7,0.1162,,,,481.3,2.64,854.2,854.2,,383.5,4498.9,0.085,0.107,16210.81,33.4,0.2343
AJG,Other,2020,,,,,,633.5,3.4,765.1,765.1,,639.6,5155.5,0.124,0.1229,21912.74,34.3,0.1854
AJG,Other,2021,,,,,,668.8,3.52,1191.1,1191.1,,97.6,6186.2,0.016,0.1081,31397.94,46.0,0.1421
AJG,Other,2022,,,,,,818.8,4.2,1807.1,1807.1,,261.8,8508.4,0.031,0.0962,38015.7,43.4,0.1343
AJG,Other,2023,,,,,,906.8,4.37,1392.4,1392.4,,333.6,9143.6,0.036,0.0992,46679.78,50.4,0.1198
AJG,Other,2024,,,,,,1114.2,5.19,1390.0,1390.0,,693.0,10775.3,0.064,0.1034,60670.43,53.9,0.1029
AJG,Other,2025,13942.0,,,,,1494.0,5.74,1930.0,,,12873.0,23321.0,0.552,6.4062,,,
AJG,Other,2026,,,,,,,,,,,,,,,,,0.0415
AKAM,Other,2011,859.77,,,,223.48,145.91,0.78,424.41,343.49,80.92,,1568.77,,0.093,6023.56,41.4,
AKAM,Other,2012,1023.59,0.1905,,,254.28,171.22,0.9,402.45,243.18,159.28,,1738.72,,0.0984999999999999,7261.71,45.5,
AKAM,Other,2013,1158.54,0.1318,,,290.65,200.9,1.07,446.28,312.83,133.44,,2177.61,,0.0923,8387.79,44.1,
AKAM,Other,2014,1373.95,0.1859,,,314.49,203.99,1.12,530.02,363.25,166.77,,2156.25,,0.0946,11243.44,56.2,
AKAM,Other,2015,1577.92,0.1485,,,413.97,293.49,1.61,563.91,375.94,187.96,,2345.75,,0.1251,9383.96,32.7,
AKAM,Other,2016,1963.87,0.2446,,,489.52,333.95,1.84,658.07,450.91,207.16,,2629.43,,0.127,11816.51,36.2,
AKAM,Other,2017,2197.45,0.1189,,,466.15,321.41,1.78,793.45,481.78,311.68,,2945.34,,0.1091,11268.49,36.5,
AKAM,Other,2018,,,,,466.51,320.73,1.82,871.81,690.86,180.95,,3162.86,,0.1014,10377.08,33.6,
AKAM,Other,2019,,,,,314.29,222.77,1.29,800.98,546.84,254.15,,3270.22,,0.0681,14071.69,67.0,
AKAM,Other,2020,,,,,362.5,298.37,1.76,1008.33,790.72,217.61,,3362.47,,0.0886999999999999,17008.47,59.7,
AKAM,Other,2021,,,,,548.92,478.04,2.9,1058.3,698.64,359.67,,3191.86,,0.1498,19043.55,40.4,
AKAM,Other,2022,,,,,658.53,557.05,3.37,1215.0,700.69,514.31,,3657.96,,0.1523,13531.17,25.0,
AKAM,Other,2023,,,,,783.15,651.64,3.93,1404.56,1075.59,328.97,,4251.3,,0.1533,18521.16,30.1,
AKAM,Other,2024,,,,,676.27,523.67,3.26,1274.68,1033.41,241.27,,4530.01,,0.1156,14465.43,29.3,
AKAM,Other,2025,,,,,566.94,452.03,3.07,1518.77,1010.98,507.79,,4977.37,,9.0817,,,
AKAM,Other,2026,,,,,,,,,,,,,,,,,
ALB,Other,2011,,,483.86,,186.28,178.37,1.94,358.52,257.74,100.79,860.91,1416.07,0.608,0.126,3818.88,21.5,0.1928
ALB,Other,2012,,,741.91,,401.94,315.78,3.43,331.31,255.83,75.48,763.67,1591.28,0.48,0.1984,4527.87,14.9,0.1884
ALB,Other,2013,,,954.95,,517.79,392.11,4.28,487.36,296.79,190.57,699.29,1833.6,0.381,0.2138,4691.58,12.3,0.2183
ALB,Other,2014,,,898.84,,399.78,311.54,3.47,488.77,207.89,280.87,1078.86,1627.36,0.663,0.1914,4071.05,14.7,0.2596
ALB,Other,2015,,,850.47,,576.67,413.17,4.9,432.86,277.51,155.35,,1359.46,,0.3039,3777.64,9.9,0.2875
ALB,Other,2016,,,770.85,,271.3,133.32,1.69,492.61,382.03,110.58,3817.16,3254.39,1.173,0.0409999999999999,8506.84,44.9,0.1931
ALB,Other,2017,,,860.23,,345.11,334.91,3.0,360.81,133.16,227.65,2369.26,3795.06,0.624,0.0882,12824.62,38.0,0.1348
ALB,Other,2018,2677.2,,970.31,0.3624,600.98,643.67,5.68,735.52,538.87,196.65,1837.37,3674.55,0.5,0.1752,7689.36,12.2,0.2312
ALB,Other,2019,3071.98,0.1475,1106.28,0.3601,571.66,54.85,0.49,303.98,-13.72,317.7,1705.21,3585.32,0.476,0.0153,7092.22,137.0,0.263
ALB,Other,2020,3374.95,0.0986,1217.26,0.3607,911.54,693.56,6.34,546.16,-153.83,699.99,3050.26,3932.25,0.776,0.1764,14667.53,21.8,0.1336
ALB,Other,2021,3589.43,0.0635,1257.78,0.3504,666.12,533.23,5.02,719.37,-132.42,851.8,3572.06,4268.23,0.837,0.1249,23634.82,44.1,0.0846
ALB,Other,2022,,,,,,,,,,,,,,,,,0.0917999999999999
ALB,Other,2023,3327.96,,997.97,0.2999,798.43,123.67,1.06,344.26,-609.41,953.67,3217.1,7982.63,0.403,0.0155,16243.94,130.8,0.1385
ALB,Other,2024,7320.1,1.1996,3074.59,0.42,2470.06,2689.82,22.84,1907.85,646.2,1261.65,4166.76,9412.18,0.443,0.2858,9833.49,3.7,0.2306
ALB,Other,2025,5142.73,,668.72,13.0032,-367.08,-510.63,-5.76,1282.27,692.47,589.8,3193.54,9533.36,0.335,-5.3562,,,
ALB,Other,2026,,,,,,,,,,,,,,,,,0.0274
ALGN,Other,2011,,,233.49,,-34.01,-31.27,-0.45,74.17,66.97,7.19,,218.54,,-0.1431,1812.73,-52.7,
ALGN,Other,2012,,,303.42,,102.73,74.25,0.95,129.53,111.5,18.03,,273.04,,0.272,2186.03,29.2,
ALGN,Other,2013,,,361.28,,90.36,66.72,0.83,130.47,100.06,30.4,,377.75,,0.1766,4606.11,68.8,
ALGN,Other,2014,,,416.39,,85.59,58.69,0.71,133.78,95.44,38.33,,490.78,,0.1196,4505.4,78.7,
ALGN,Other,2015,,,498.11,,94.21,64.3,0.78,185.98,166.56,19.41,,581.32,,0.1106,5281.5,84.4,
ALGN,Other,2016,,,578.44,,193.58,145.83,1.77,226.9,202.81,24.09,,633.97,,0.23,7642.33,54.3,
ALGN,Other,2017,,,640.11,,188.63,144.02,1.77,238.0,184.55,53.45,,752.77,,0.1913,17675.88,125.5,
ALGN,Other,2018,1079.87,,815.29,0.755,248.92,189.68,2.33,247.65,177.08,70.58,,847.93,,0.2237,16762.78,89.9,
ALGN,Other,2019,1473.41,0.3644,1116.95,0.7581,353.61,231.42,2.83,438.54,242.84,195.69,,999.31,,0.2316,22261.25,98.6,
ALGN,Other,2020,1966.49,0.3347,1447.87,0.7363,466.56,400.24,4.92,554.68,331.37,223.31,,1154.29,,0.3467,41913.03,108.6,
ALGN,Other,2021,2406.8,0.2239,1743.9,0.7245999999999999,542.49,442.78,5.53,747.27,597.56,149.71,,1252.89,,0.3534,51825.21,118.8,
ALGN,Other,2022,2471.94,0.0271,1763.23,0.7132999999999999,387.17,1775.89,22.41,662.17,507.26,154.92,,1346.17,,1.3192,16599.94,9.4,
ALGN,Other,2023,3952.58,0.599,2935.36,0.7426,976.4,772.02,9.69,1172.54,771.45,401.1,,3233.86,,0.2387,21171.16,28.3,
ALGN,Other,2024,3734.64,-0.0551,2633.78,0.7051999999999999,642.6,361.57,4.61,568.73,276.83,291.9,,3622.71,,0.0998,15653.89,45.2,
ALGN,Other,2025,4034.96,,2711.01,67.188,545.75,410.35,5.65,593.22,490.78,102.44,,4049.15,,10.1342,,,
ALGN,Other,2026,,,,,,,,,,,,,,,,,
ALL,Financials,2011,32013.0,,,,,854.0,1.58,4301.0,4112.0,189.0,5908.0,19016.0,0.311,0.0449,10737.6,12.8,0.5004
ALL,Financials,2012,31400.0,-0.0191,,,,911.0,1.68,3689.0,3527.0,162.0,5908.0,18298.0,0.323,0.0498,15163.0,18.0,0.3489
ALL,Financials,2013,32654.0,0.0399,,,,787.0,1.5,1929.0,1683.0,246.0,6057.0,20580.0,0.294,0.0382,20090.82,28.0,0.2861
ALL,Financials,2014,33315.0,0.0202,,,,2306.0,4.68,3054.0,2769.0,285.0,6201.0,21480.0,0.289,0.1074,24714.58,11.8,0.2442
ALL,Financials,2015,34507.0,0.0358,,,,2280.0,4.81,4242.0,4035.0,207.0,5140.0,22304.0,0.23,0.1022,20719.68,10.3,0.2905
ALL,Financials,2016,35239.0,0.0212,,,,2850.0,6.27,3236.0,2948.0,288.0,5124.0,20025.0,0.256,0.1423,22988.35,9.6,0.2625
ALL,Financials,2017,35653.0,0.0117,,,,2171.0,5.05,3616.0,3313.0,303.0,6347.0,20025.0,0.317,0.1084,31721.46,17.2,0.2049
ALL,Financials,2018,37399.0,0.049,,,,1877.0,4.67,3993.0,3680.0,313.0,6350.0,20573.0,0.309,0.0911999999999999,24762.12,14.9,0.3165
ALL,Financials,2019,39407.0,0.0537,,,,3554.0,9.35,4314.0,4015.0,299.0,6451.0,22551.0,0.286,0.1576,32147.97,10.4,0.2479
ALL,Financials,2020,39815.0,0.0104,,,,2160.0,5.7,5175.0,4898.0,277.0,6631.0,21312.0,0.311,0.1014,30853.1,17.0,0.268
ALL,Financials,2021,41541.0,0.0434,,,,4847.0,14.03,5129.0,4696.0,433.0,7825.0,25998.0,0.301,0.1864,32302.74,7.6,0.3659000000000001
ALL,Financials,2022,41909.0,0.0089,,,,5576.0,17.31,5491.0,5183.0,308.0,7976.0,30217.0,0.264,0.1845,35345.22,7.3,0.3244
ALL,Financials,2023,50601.0,0.2074,,,,1614.0,5.01,5116.0,4771.0,345.0,7964.0,24944.0,0.319,0.0647,35188.23,26.7,0.3193
ALL,Financials,2024,51411.0,0.016,,,,-1289.0,-5.14,5121.0,4701.0,420.0,7942.0,17770.0,0.447,-0.0725,49289.21,-36.6,0.2347
ALL,Financials,2025,17345.0,,,,,10282.0,14.37,10110.0,9882.0,228.0,7490.0,30610.0,0.2447,33.5903,,,
ALL,Financials,2026,,,,,,,,,,,,,,,,,0.0626999999999999
ALLE,Other,2011,,,,,,,,,,,,,,,,,
ALLE,Other,2012,,,,,,,,,,,,,,,,,
ALLE,Other,2013,,,,,,,,,,,,,,,,,
ALLE,Other,2014,,,,,371.3,220.1,2.29,269.2,249.6,19.6,,-66.1,,-3.3298,,21.4,0.0784
ALLE,Other,2015,,,,,240.8,32.3,0.34,223.9,203.7,20.2,,-4.8,,-6.7292,,172.2,0.0819999999999999
ALLE,Other,2016,,,,,326.3,175.2,1.8,255.9,204.4,51.5,,25.6,,6.8438,,31.8,0.1006
ALLE,Other,2017,2068.1,,,,358.6,153.9,1.59,257.0,221.8,35.2,,113.3,,1.3583,,45.1,0.107
ALLE,Other,2018,,,,,434.3,229.1,2.36,377.5,335.0,42.5,,401.6,,0.5705,,30.7,0.1389
ALLE,Other,2019,,,,,492.5,273.3,2.85,347.2,297.9,49.3,,651.0,,0.4198,,40.2,0.1131
ALLE,Other,2020,,,,,525.8,434.9,4.54,457.8,408.7,49.1,,757.4,,0.5742,10042.87,23.9,0.1418
ALLE,Other,2021,,,,,565.1,401.8,4.26,488.2,422.6,65.6,,829.4,,0.4844,11368.71,29.3,0.1386
ALLE,Other,2022,,,,,403.5,314.3,3.39,490.3,443.2,47.1,1442.1,759.1,1.9,0.414,8868.82,29.7,0.1958
ALLE,Other,2023,,,,,530.2,483.0,5.34,488.6,443.2,45.4,2094.5,941.8,2.224,0.5128,10802.71,23.0,0.1757
ALLE,Other,2024,,,,,586.4,458.0,5.19,459.5,395.5,64.0,2015.0,,,,11264.32,24.8,0.179
ALLE,Other,2025,4067.3,,,,859.5,643.8,7.44,783.8,,,1980.1,,,,,,
ALLE,Other,2026,,,,,,,,,,,,,,,,,0.0503
AMAT,Information Technology,2011,,,1431.0,,-394.0,-305.0,-0.23,333.0,333.0,,206.0,7549.0,0.027,-0.0404,11465.82,-37.5,0.4309000000000001
AMAT,Information Technology,2012,,,3715.0,,1384.0,938.0,0.7,1723.0,1723.0,,1900.0,7094.0,0.268,0.1322,12425.03,13.6,0.4415
AMAT,Information Technology,2013,,,4360.0,,2398.0,1926.0,1.45,2429.0,2220.0,209.0,,7536.0,,0.2556,18056.1,10.4,0.3103
AMAT,Information Technology,2014,,,3313.0,,411.0,109.0,0.09,1851.0,1689.0,162.0,,8800.0,,0.0124,26097.51,240.8,0.2214
AMAT,Information Technology,2015,,,2991.0,,432.0,256.0,0.21,623.0,426.0,197.0,1947.0,7235.0,0.269,0.0354,20242.15,78.9,0.2895
AMAT,Information Technology,2016,,,3843.0,,1520.0,1072.0,0.87,1800.0,1559.0,241.0,4542.0,7088.0,0.641,0.1512,33789.11,33.5,0.1648
AMAT,Information Technology,2017,,,3952.0,,1693.0,1377.0,1.12,1163.0,948.0,215.0,3125.0,7868.0,0.397,0.175,50197.35,41.6,0.1031
AMAT,Information Technology,2018,10825.0,,4511.0,0.4167,2152.0,1721.0,1.54,2566.0,2313.0,253.0,5304.0,7613.0,0.697,0.2261,32121.97,19.7,0.2772
AMAT,Information Technology,2019,14698.0,0.3578,6612.0,0.4499,3936.0,3519.0,3.25,3789.0,3444.0,345.0,5309.0,7413.0,0.716,0.4747,55634.62,17.7,0.1731
AMAT,Information Technology,2020,,,7517.0,,4491.0,3038.0,2.96,3787.0,3165.0,622.0,5313.0,9630.0,0.552,0.3155,75514.45,27.9,0.1266
AMAT,Information Technology,2021,,,6386.0,,3350.0,2706.0,2.86,3247.0,2806.0,441.0,,6845.0,,0.3953,138369.61,52.9,0.0745
AMAT,Information Technology,2022,,,7692.0,,4365.0,3619.0,3.92,3804.0,3382.0,422.0,,8214.0,,0.4406,84341.84,24.1,0.1295
AMAT,Information Technology,2023,,,10914.0,,6889.0,5888.0,6.4,5442.0,4774.0,668.0,,10578.0,,0.5566,134048.0,24.8,0.0922
AMAT,Information Technology,2024,,,11993.0,,7788.0,6525.0,7.44,5399.0,4612.0,787.0,,12247.0,0.008,0.5328,133794.74,21.6,0.1136
AMAT,Information Technology,2025,28368.0,,13808.0,48.6746,8289.0,6998.0,8.66,7958.0,5698.0,2260.0,,20415.0,,34.2787,,,
AMAT,Information Technology,2026,,,,,,,,,,,,,,,,,0.0263
AMCR,Other,2011,,,,,,,,,,,,,,,,,
AMCR,Other,2012,,,,,,,,,,,,,,,,,
AMCR,Other,2013,,,,,,,,,,,,,,,,,
AMCR,Other,2014,,,,,,,,,,,,,,,,,0.6831
AMCR,Other,2015,,,,,,,,,,,,,,,,,0.3871
AMCR,Other,2016,,,,,,,,,,,,,,,,,0.7069
AMCR,Other,2017,,,,,,,,,,,,,,,,,0.7155
AMCR,Other,2018,,,,,,,,,,,,,,,,,0.794
AMCR,Other,2019,9101.0,,1911.8,0.2101,916.1,564.0,0.48,908.9,529.6,379.3,4848.3,626.6,7.737,0.9001,47321.25,85.5,0.825
AMCR,Other,2020,2262.4,-0.7514,1856.8,0.8207,993.9,575.2,0.494,871.4,871.4,,,5609.0,0.141,0.1025,53829.4,94.2,0.5972
AMCR,Other,2021,,,1799.0,,792.0,430.0,0.363,776.0,776.0,,,4626.0,0.042,0.093,58384.41,136.1,0.5758
AMCR,Other,2022,,,2536.0,,994.0,612.0,0.382,1384.0,1384.0,,,4764.0,0.021,0.1285,81612.98,133.4,0.5685
AMCR,Other,2023,,,2732.0,,1321.0,939.0,0.602,1461.0,1461.0,,,4082.0,0.033,0.23,67325.92,72.0,0.6837000000000001
AMCR,Other,2024,,,2820.0,,1239.0,805.0,0.529,1526.0,1526.0,,,4026.0,0.02,0.2,67348.79,84.1,0.6784
AMCR,Other,2025,5082.0,,895.0,17.6112,1009.0,-39.0,0.32,1390.0,1297.0,93.0,13841.0,11728.0,1.1802,-0.3325,,,
AMCR,Other,2026,,,,,,,,,,,,,,,,,0.3995
AMD,Information Technology,2011,,,2272.0,,664.0,,0.45,473.0,7.0,466.0,2065.0,127.0,16.26,,3688.2,12.0,
AMD,Information Technology,2012,,,2961.0,,848.0,471.0,0.64,-412.0,-560.0,148.0,,648.0,,0.7269,,3.8,
AMD,Information Technology,2013,,,2940.0,,368.0,491.0,0.66,382.0,132.0,250.0,,1013.0,,0.4847,,5.9,
AMD,Information Technology,2014,,,1235.0,,-1056.0,-1183.0,-1.6,-338.0,-471.0,133.0,,1590.0,0.035,-0.7440000000000001,,-1.7,
AMD,Information Technology,2015,,,1978.0,,103.0,-83.0,-0.11,-148.0,-232.0,84.0,,538.0,0.32,-0.1543,2227.12,-26.1,
AMD,Information Technology,2016,,,1839.0,,-155.0,-403.0,-0.53,-98.0,-193.0,95.0,2237.0,544.0,4.112,-0.7408,8981.28,-21.4,
AMD,Information Technology,2017,,,1080.0,,-481.0,-660.0,-0.84,-226.0,-322.0,96.0,1435.0,187.0,7.674,-3.5294,9611.8,-12.2,
AMD,Information Technology,2018,4319.0,,1003.0,0.2322,-373.0,-498.0,-0.6,81.0,4.0,77.0,1395.0,-350.0,-3.986,1.4229,17850.82,-30.8,
AMD,Information Technology,2019,5253.0,0.2163,1787.0,0.3402000000000001,127.0,-33.0,-0.03,12.0,-101.0,113.0,1250.0,596.0,2.097,-0.0554,46089.3,-1528.7,
AMD,Information Technology,2020,6475.0,0.2326,2447.0,0.3779,451.0,337.0,0.32,34.0,-129.0,163.0,486.0,1266.0,0.384,0.2662,107300.7,286.6,
AMD,Information Technology,2021,6731.0,0.0395,2868.0,0.4261,631.0,341.0,0.3,493.0,276.0,217.0,330.0,2827.0,0.117,0.1206,174262.89,479.7,
AMD,Information Technology,2022,9763.0,0.4505,4347.0,0.4453,1369.0,2490.0,2.06,1071.0,777.0,294.0,,5837.0,0.053,0.4266,78177.39,31.4,
AMD,Information Technology,2023,16434.0,0.6833,7929.0,0.4825,3648.0,3162.0,2.57,3521.0,3220.0,301.0,,7497.0,,0.4218,237624.93,57.4,
AMD,Information Technology,2024,23601.0,0.4361,10603.0,0.4493,1264.0,1320.0,0.84,3565.0,3115.0,450.0,,54750.0,0.014,0.0241,195196.64,143.8,
AMD,Information Technology,2025,34639.0,,17152.0,49.5164,3694.0,4335.0,2.65,7709.0,6735.0,974.0,,62999.0,,6.8811,,,
